ga:productSku;ga:uniquePurchases
3112660;1
3115318;1
3115436;1
3115437;1
3117421;1
3118328;2
3120465;1
3122674;1
3125482;1
3129590;1
3130896;1
3130980;1
3132355;1
3137469;1
3141034;1
3164880;1
324852;1
325856;1
33151;1
33582;1
341691;1
356481;1
360405;1
379205;1
386721;1
S080501_500_30_EUR;1
