ga:productSku;ga:uniquePurchases
3104681;1
3109166;1
3113025;1
3114531;1
3116366;1
3118604;1
3119074;1
3119368;1
3120742;1
3120813;1
3121444;1
3122152;1
3122226;1
3123195;1
3131687;1
3132360;1
3132879;1
3133005;1
3134354;1
3136289;1
313675;1
3138452;1
3138980;1
3139053;1
3154668;1
316912;1
327786;1
328803;1
331193;1
332835;1
341406;1
358423;1
358692;1
380494;1
381250;1
384928;1
386397;1
392810;1
396333;1
397277;1
397381;1
S080501_1500_30_EUR;1
S080501_500_30_EUR;7
