ga:productSku;ga:uniquePurchases
3116364;1
3121424;1
3121934;1
3127292;2
3127459;1
3128386;1
3129590;1
3130462;1
3131656;1
3132360;1
3132879;1
3133861;1
3135959;1
3136197;1
3138833;1
3138956;1
3139519;1
3141129;1
3144660;1
3146802;1
3150055;1
3155121;2
3155272;1
3156595;1
317789;1
324810;1
326681;1
356363;1
357100;1
358424;1
360405;2
362677;1
364257;1
364681;1
366314;1
373961;1
378366;1
384514;1
396421;1
396819;1
396837;1
397261;1
397605;1
S080501_500_30_EUR;5
