ga:productSku;ga:uniquePurchases
3105089;1
3105767;1
3109109;1
3113603;1
3114531;1
3115436;1
3118328;1
3122718;1
3127285;1
3128955;1
3131887;1
3132372;1
3132887;1
3133986;1
3136364;1
3136790;1
3138953;1
3141159;1
3142173;1
3146050;1
3146135;1
3147358;1
315470;1
3157371;1
340673;1
342055;1
358710;1
374986;1
376240;1
378525;1
379205;1
386483;1
390573;1
395054;1
397064;1
397261;1
397524;1
S080501_500_30_EUR;3
