ga:productSku;ga:revenuePerItem
3112660;26.24
3115318;238.84
3115436;108.82
3115437;132.71
3117421;215.84
3118328;325.0
3120465;40.5
3122674;45.45
3125482;24.79
3129590;274.92
3130896;333.11
3130980;238.49
3132355;274.48
3137469;28.93
3141034;8.35
3164880;40.5
324852;188.57
325856;12.44
33151;295.0
33582;23.14
341691;10.31
356481;105.52
360405;70.24
379205;292.56
386721;541.65
S080501_500_30_EUR;0.98
