ga:productSku;ga:revenuePerItem
3107557;12.77
3114676;165.29
3118328;325.0
3120752;107.23
3122003;260.33
3122674;45.45
3123187;57.02
3123199;24.79
3128952;351.24
3128961;594.1
3128962;602.66
3131693;55.37
3132879;188.69
3137827;111.57
3139071;145.01
3141135;11.26
3142047;16.9
3142568;8.05
3148612;23.97
3150759;276.99
3164880;40.5
316806;15.35
324792;69.97
327150;182.78
352450;37.04
381422;45.0
384860;45.0
391418;13.0
394365;214.88
394416;325.0
396819;35.0
S080501_500_30_EUR;0.98
